CODEMAMROT,Boroughs,Year,Month,Sum_NOMBRE_UNI,Sum_Fire_Incident,Count_Incident,Count_Incident_1,Count_Crime,Count_Crime_1,Sum_ETAGE_HORS_SOL,Sum_NOMBRE_LOGEMENT,Building_Life,Sum_SUPERFICIE_TERRAIN,Sum_SUPERFICIE_BATIMENT
REM12,Verdun,2018,4,490,18,263,257,47,51,20699,30137,62.9634053676205,3643733,11174694
REM12,Verdun,2018,5,667,34,332,263,48,47,20699,30137,63.0467387009539,3643733,11174694
REM12,Verdun,2018,6,547,13,333,332,47,48,20699,30137,63.1300720342872,3643733,11174694
REM12,Verdun,2018,7,563,29,323,333,65,47,20699,30137,63.2134053676205,3643733,11174694
REM12,Verdun,2018,8,530,11,317,323,42,65,20699,30137,63.2967387009539,3643733,11174694
REM12,Verdun,2018,9,667,13,340,317,41,42,20699,30137,63.3800720342872,3643733,11174694
REM12,Verdun,2018,10,529,4,265,340,43,41,20699,30137,63.4634053676205,3643733,11174694
REM12,Verdun,2018,11,467,5,250,265,41,43,20699,30137,63.5467387009539,3643733,11174694
REM12,Verdun,2018,12,513,6,261,250,57,41,20699,30137,63.6300720342872,3643733,11174694
REM12,Verdun,2019,1,660,13,310,261,28,57,20699,30137,63.7134053676205,3643733,11174694
REM12,Verdun,2019,2,397,5,224,310,36,28,20699,30137,63.7967387009539,3643733,11174694
REM12,Verdun,2019,3,409,8,231,224,40,36,20699,30137,63.8800720342872,3643733,11174694
REM12,Verdun,2019,4,416,6,242,231,50,40,20699,30137,63.9634053676205,3643733,11174694
REM12,Verdun,2019,5,436,13,285,242,44,50,20699,30137,64.0467387009539,3643733,11174694
REM12,Verdun,2019,6,514,22,307,285,49,44,20699,30137,64.1300720342872,3643733,11174694
REM12,Verdun,2019,7,574,15,303,307,70,49,20699,30137,64.2134053676205,3643733,11174694
REM12,Verdun,2019,8,558,28,290,303,60,70,20699,30137,64.2967387009539,3643733,11174694
REM12,Verdun,2019,9,535,12,250,290,50,60,20699,30137,64.3800720342872,3643733,11174694
REM12,Verdun,2019,10,479,11,268,250,59,50,20699,30137,64.4634053676205,3643733,11174694
REM12,Verdun,2019,11,473,10,276,268,52,59,20699,30137,64.5467387009539,3643733,11174694
REM12,Verdun,2019,12,417,2,225,276,48,52,20699,30137,64.6300720342872,3643733,11174694
REM12,Verdun,2020,1,451,2,254,225,35,48,20699,30137,64.7134053676205,3643733,11174694
REM12,Verdun,2020,2,448,7,248,254,35,35,20699,30137,64.7967387009539,3643733,11174694
REM12,Verdun,2020,3,368,6,186,248,42,35,20699,30137,64.8800720342872,3643733,11174694
REM12,Verdun,2020,4,314,18,88,186,21,42,20699,30137,64.9634053676205,3643733,11174694
REM12,Verdun,2020,5,312,35,105,88,24,21,20699,30137,65.0467387009539,3643733,11174694
REM12,Verdun,2020,6,457,39,162,105,27,24,20699,30137,65.1300720342872,3643733,11174694
REM12,Verdun,2020,7,380,10,191,162,46,27,20699,30137,65.2134053676205,3643733,11174694
REM12,Verdun,2020,8,584,9,311,191,44,46,20699,30137,65.2967387009539,3643733,11174694
REM12,Verdun,2020,9,521,9,253,311,50,44,20699,30137,65.3800720342872,3643733,11174694
REM12,Verdun,2020,10,457,7,241,253,58,50,20699,30137,65.4634053676205,3643733,11174694
REM12,Verdun,2020,11,486,8,240,241,55,58,20699,30137,65.5467387009539,3643733,11174694
REM12,Verdun,2020,12,396,2,242,240,60,55,20699,30137,65.6300720342872,3643733,11174694
REM12,Verdun,2021,1,424,1,225,242,36,60,20699,30137,65.7134053676205,3643733,11174694
REM12,Verdun,2021,2,421,3,233,225,25,36,20699,30137,65.7967387009539,3643733,11174694
REM12,Verdun,2021,3,440,7,226,233,33,25,20699,30137,65.8800720342872,3643733,11174694
REM12,Verdun,2021,4,460,17,248,226,42,33,20699,30137,65.9634053676205,3643733,11174694
REM12,Verdun,2021,5,531,16,287,248,32,42,20699,30137,66.0467387009539,3643733,11174694
REM12,Verdun,2021,6,554,28,307,287,42,32,20699,30137,66.1300720342872,3643733,11174694
REM12,Verdun,2021,7,658,11,349,307,50,42,20699,30137,66.2134053676205,3643733,11174694
REM12,Verdun,2021,8,45,3,25,349,0,50,20699,30137,66.2967387009539,3643733,11174694
REM14,Saint-Léonard,2015,2,634,9,379,422,93,110,18701,29577,43.5633313480255,4487545,3632767
REM14,Saint-Léonard,2015,3,662,15,372,379,125,93,18701,29577,43.6466646813587,4487545,3632767
REM14,Saint-Léonard,2015,4,472,11,338,372,101,125,18701,29577,43.729998014692,4487545,3632767
REM14,Saint-Léonard,2015,5,549,10,368,338,108,101,18701,29577,43.8133313480255,4487545,3632767
REM14,Saint-Léonard,2015,6,506,12,320,368,90,108,18701,29577,43.8966646813587,4487545,3632767
REM14,Saint-Léonard,2015,7,474,9,316,320,108,90,18701,29577,43.979998014692,4487545,3632767
REM14,Saint-Léonard,2015,8,515,10,334,316,91,108,18701,29577,44.0633313480255,4487545,3632767
REM14,Saint-Léonard,2015,9,514,16,348,334,107,91,18701,29577,44.1466646813587,4487545,3632767
REM14,Saint-Léonard,2015,10,556,8,363,348,111,107,18701,29577,44.229998014692,4487545,3632767
REM14,Saint-Léonard,2015,11,451,5,316,363,118,111,18701,29577,44.3133313480255,4487545,3632767
REM14,Saint-Léonard,2015,12,541,10,348,316,97,118,18701,29577,44.3966646813587,4487545,3632767
REM14,Saint-Léonard,2016,1,540,8,370,348,80,97,18701,29577,44.479998014692,4487545,3632767
REM14,Saint-Léonard,2016,2,595,6,406,370,69,80,18701,29577,44.5633313480255,4487545,3632767
REM14,Saint-Léonard,2016,3,517,6,353,406,82,69,18701,29577,44.6466646813587,4487545,3632767
REM14,Saint-Léonard,2016,4,495,10,320,353,90,82,18701,29577,44.729998014692,4487545,3632767
REM14,Saint-Léonard,2016,5,556,15,369,320,93,90,18701,29577,44.8133313480255,4487545,3632767
REM14,Saint-Léonard,2016,6,558,16,369,369,98,93,18701,29577,44.8966646813587,4487545,3632767
REM14,Saint-Léonard,2016,7,554,12,376,369,68,98,18701,29577,44.979998014692,4487545,3632767
REM14,Saint-Léonard,2016,8,517,11,332,376,65,68,18701,29577,45.0633313480255,4487545,3632767
REM14,Saint-Léonard,2016,9,473,8,340,332,108,65,18701,29577,45.1466646813587,4487545,3632767
REM14,Saint-Léonard,2016,10,564,6,385,340,95,108,18701,29577,45.229998014692,4487545,3632767
REM14,Saint-Léonard,2016,11,498,16,333,385,88,95,18701,29577,45.3133313480255,4487545,3632767
REM14,Saint-Léonard,2016,12,629,3,418,333,90,88,18701,29577,45.3966646813587,4487545,3632767
REM14,Saint-Léonard,2017,1,562,7,421,418,94,90,18701,29577,45.479998014692,4487545,3632767
REM14,Saint-Léonard,2017,2,540,7,363,421,93,94,18701,29577,45.5633313480255,4487545,3632767
REM14,Saint-Léonard,2017,3,540,7,367,363,99,93,18701,29577,45.6466646813587,4487545,3632767
REM14,Saint-Léonard,2017,4,478,8,329,367,74,99,18701,29577,45.729998014692,4487545,3632767
REM14,Saint-Léonard,2017,5,528,10,355,329,72,74,18701,29577,45.8133313480255,4487545,3632767
REM14,Saint-Léonard,2017,6,512,9,337,355,70,72,18701,29577,45.8966646813587,4487545,3632767
REM14,Saint-Léonard,2017,7,502,5,315,337,81,70,18701,29577,45.979998014692,4487545,3632767
REM14,Saint-Léonard,2017,8,505,11,335,315,99,81,18701,29577,46.0633313480255,4487545,3632767
REM14,Saint-Léonard,2017,9,476,9,328,335,94,99,18701,29577,46.1466646813587,4487545,3632767
REM14,Saint-Léonard,2017,10,632,14,342,328,131,94,18701,29577,46.229998014692,4487545,3632767
REM14,Saint-Léonard,2017,11,533,7,330,342,115,131,18701,29577,46.3133313480255,4487545,3632767
REM14,Saint-Léonard,2017,12,587,6,377,330,98,115,18701,29577,46.3966646813587,4487545,3632767
REM14,Saint-Léonard,2018,1,692,11,407,377,87,98,18701,29577,46.479998014692,4487545,3632767
REM14,Saint-Léonard,2018,2,489,4,356,407,93,87,18701,29577,46.5633313480255,4487545,3632767
REM14,Saint-Léonard,2018,3,389,2,294,356,83,93,18701,29577,46.6466646813587,4487545,3632767
REM14,Saint-Léonard,2018,4,539,13,334,294,82,83,18701,29577,46.729998014692,4487545,3632767
REM14,Saint-Léonard,2018,5,601,21,387,334,77,82,18701,29577,46.8133313480255,4487545,3632767
REM14,Saint-Léonard,2018,6,446,12,298,387,68,77,18701,29577,46.8966646813587,4487545,3632767
REM14,Saint-Léonard,2018,7,593,24,365,298,98,68,18701,29577,46.979998014692,4487545,3632767
REM14,Saint-Léonard,2018,8,562,11,362,365,89,98,18701,29577,47.0633313480255,4487545,3632767
REM14,Saint-Léonard,2018,9,475,5,349,362,63,89,18701,29577,47.1466646813587,4487545,3632767
REM14,Saint-Léonard,2018,10,513,8,325,349,83,63,18701,29577,47.229998014692,4487545,3632767
REM14,Saint-Léonard,2018,11,521,6,317,325,69,83,18701,29577,47.3133313480255,4487545,3632767
REM14,Saint-Léonard,2018,12,548,4,329,317,66,69,18701,29577,47.3966646813587,4487545,3632767
REM14,Saint-Léonard,2019,1,555,8,356,329,58,66,18701,29577,47.479998014692,4487545,3632767
REM14,Saint-Léonard,2019,2,555,6,328,356,73,58,18701,29577,47.5633313480255,4487545,3632767
REM14,Saint-Léonard,2019,3,550,4,348,328,77,73,18701,29577,47.6466646813587,4487545,3632767
REM14,Saint-Léonard,2019,4,551,10,346,348,82,77,18701,29577,47.729998014692,4487545,3632767
REM14,Saint-Léonard,2019,5,547,16,325,346,62,82,18701,29577,47.8133313480255,4487545,3632767
REM14,Saint-Léonard,2019,6,623,24,398,325,60,62,18701,29577,47.8966646813587,4487545,3632767
REM14,Saint-Léonard,2019,7,573,18,411,398,60,60,18701,29577,47.979998014692,4487545,3632767
REM14,Saint-Léonard,2019,8,493,12,341,411,56,60,18701,29577,48.0633313480255,4487545,3632767
REM14,Saint-Léonard,2019,9,502,13,323,341,79,56,18701,29577,48.1466646813587,4487545,3632767
REM14,Saint-Léonard,2019,10,538,8,365,323,76,79,18701,29577,48.229998014692,4487545,3632767
REM14,Saint-Léonard,2019,11,544,9,369,365,70,76,18701,29577,48.3133313480255,4487545,3632767
REM14,Saint-Léonard,2019,12,561,6,352,369,116,70,18701,29577,48.3966646813587,4487545,3632767
REM14,Saint-Léonard,2020,1,542,7,345,352,83,116,18701,29577,48.479998014692,4487545,3632767
REM14,Saint-Léonard,2020,2,595,5,369,345,67,83,18701,29577,48.5633313480255,4487545,3632767
REM14,Saint-Léonard,2020,3,414,4,231,369,78,67,18701,29577,48.6466646813587,4487545,3632767
REM14,Saint-Léonard,2020,4,170,16,60,231,51,78,18701,29577,48.729998014692,4487545,3632767
REM14,Saint-Léonard,2020,5,196,10,75,60,60,51,18701,29577,48.8133313480255,4487545,3632767
REM14,Saint-Léonard,2020,6,280,16,103,75,64,60,18701,29577,48.8966646813587,4487545,3632767
REM14,Saint-Léonard,2020,7,361,9,180,103,49,64,18701,29577,48.979998014692,4487545,3632767
REM14,Saint-Léonard,2020,8,507,7,316,180,99,49,18701,29577,49.0633313480255,4487545,3632767
REM14,Saint-Léonard,2020,9,514,5,331,316,73,99,18701,29577,49.1466646813587,4487545,3632767
REM14,Saint-Léonard,2020,10,465,8,287,331,71,73,18701,29577,49.229998014692,4487545,3632767
REM14,Saint-Léonard,2020,11,474,8,293,287,75,71,18701,29577,49.3133313480255,4487545,3632767
REM14,Saint-Léonard,2020,12,497,5,337,293,99,75,18701,29577,49.3966646813587,4487545,3632767
REM14,Saint-Léonard,2021,1,404,2,275,337,84,99,18701,29577,49.479998014692,4487545,3632767
REM14,Saint-Léonard,2021,2,409,4,273,275,35,84,18701,29577,49.5633313480255,4487545,3632767
REM14,Saint-Léonard,2021,3,499,13,291,273,74,35,18701,29577,49.6466646813587,4487545,3632767
REM14,Saint-Léonard,2021,4,497,7,329,291,75,74,18701,29577,49.729998014692,4487545,3632767
REM14,Saint-Léonard,2021,5,536,14,332,329,80,75,18701,29577,49.8133313480255,4487545,3632767
REM14,Saint-Léonard,2021,6,549,20,349,332,99,80,18701,29577,49.8966646813587,4487545,3632767
REM14,Saint-Léonard,2021,7,473,14,319,349,105,99,18701,29577,49.979998014692,4487545,3632767
REM14,Saint-Léonard,2021,8,43,3,27,319,5,105,18701,29577,50.0633313480255,4487545,3632767
REM15,Saint-Laurent,2015,2,941,11,485,499,121,107,20209,28835,48.0361530715068,4799165,4975834
REM15,Saint-Laurent,2015,3,848,8,452,485,116,121,20209,28835,48.11948640484,4799165,4975834
REM15,Saint-Laurent,2015,4,739,22,399,452,115,116,20209,28835,48.2028197381733,4799165,4975834
REM15,Saint-Laurent,2015,5,970,48,489,399,101,115,20209,28835,48.2861530715068,4799165,4975834
REM15,Saint-Laurent,2015,6,776,14,409,489,102,101,20209,28835,48.36948640484,4799165,4975834
REM15,Saint-Laurent,2015,7,843,18,456,409,88,102,20209,28835,48.4528197381733,4799165,4975834
REM15,Saint-Laurent,2015,8,852,22,450,456,114,88,20209,28835,48.5361530715068,4799165,4975834
REM15,Saint-Laurent,2015,9,907,18,462,450,104,114,20209,28835,48.61948640484,4799165,4975834
REM15,Saint-Laurent,2015,10,855,20,460,462,150,104,20209,28835,48.7028197381733,4799165,4975834
REM15,Saint-Laurent,2015,11,799,16,448,460,151,150,20209,28835,48.7861530715068,4799165,4975834
REM15,Saint-Laurent,2015,12,786,10,479,448,202,151,20209,28835,48.86948640484,4799165,4975834
REM15,Saint-Laurent,2016,1,780,5,474,479,126,202,20209,28835,48.9528197381733,4799165,4975834
REM15,Saint-Laurent,2016,2,944,16,533,474,122,126,20209,28835,49.0361530715068,4799165,4975834
REM15,Saint-Laurent,2016,3,786,9,445,533,130,122,20209,28835,49.11948640484,4799165,4975834
REM15,Saint-Laurent,2016,4,772,17,473,445,95,130,20209,28835,49.2028197381733,4799165,4975834
REM15,Saint-Laurent,2016,5,859,24,505,473,109,95,20209,28835,49.2861530715068,4799165,4975834
REM15,Saint-Laurent,2016,6,986,37,496,505,107,109,20209,28835,49.36948640484,4799165,4975834
REM15,Saint-Laurent,2016,7,855,19,484,496,103,107,20209,28835,49.4528197381733,4799165,4975834
REM15,Saint-Laurent,2016,8,966,44,523,484,112,103,20209,28835,49.5361530715068,4799165,4975834
REM15,Saint-Laurent,2016,9,832,28,481,523,114,112,20209,28835,49.61948640484,4799165,4975834
REM15,Saint-Laurent,2016,10,887,17,525,481,141,114,20209,28835,49.7028197381733,4799165,4975834
REM15,Saint-Laurent,2016,11,878,9,466,525,98,141,20209,28835,49.7861530715068,4799165,4975834
REM15,Saint-Laurent,2016,12,987,8,547,466,130,98,20209,28835,49.86948640484,4799165,4975834
REM15,Saint-Laurent,2017,1,881,6,497,547,114,130,20209,28835,49.9528197381733,4799165,4975834
REM15,Saint-Laurent,2017,2,828,7,448,497,92,114,20209,28835,50.0361530715068,4799165,4975834
REM15,Saint-Laurent,2017,3,809,9,479,448,109,92,20209,28835,50.11948640484,4799165,4975834
REM15,Saint-Laurent,2017,4,819,16,481,479,97,109,20209,28835,50.2028197381733,4799165,4975834
REM15,Saint-Laurent,2017,5,694,11,462,481,81,97,20209,28835,50.2861530715068,4799165,4975834
REM15,Saint-Laurent,2017,6,897,20,499,462,106,81,20209,28835,50.36948640484,4799165,4975834
REM15,Saint-Laurent,2017,7,962,20,528,499,148,106,20209,28835,50.4528197381733,4799165,4975834
REM15,Saint-Laurent,2017,8,827,13,459,528,140,148,20209,28835,50.5361530715068,4799165,4975834
REM15,Saint-Laurent,2017,9,931,22,533,459,136,140,20209,28835,50.61948640484,4799165,4975834
REM15,Saint-Laurent,2017,10,939,17,504,533,115,136,20209,28835,50.7028197381733,4799165,4975834
REM15,Saint-Laurent,2017,11,880,12,478,504,150,115,20209,28835,50.7861530715068,4799165,4975834
REM15,Saint-Laurent,2017,12,931,9,503,478,130,150,20209,28835,50.86948640484,4799165,4975834
REM15,Saint-Laurent,2018,1,1231,10,679,503,101,130,20209,28835,50.9528197381733,4799165,4975834
REM15,Saint-Laurent,2018,2,726,10,440,679,93,101,20209,28835,51.0361530715068,4799165,4975834
REM15,Saint-Laurent,2018,3,755,8,443,440,102,93,20209,28835,51.11948640484,4799165,4975834
REM15,Saint-Laurent,2018,4,789,20,466,443,108,102,20209,28835,51.2028197381733,4799165,4975834
REM15,Saint-Laurent,2018,5,949,28,545,466,98,108,20209,28835,51.2861530715068,4799165,4975834
REM15,Saint-Laurent,2018,6,964,26,518,545,76,98,20209,28835,51.36948640484,4799165,4975834
REM15,Saint-Laurent,2018,7,906,25,509,518,100,76,20209,28835,51.4528197381733,4799165,4975834
REM15,Saint-Laurent,2018,8,882,16,435,509,104,100,20209,28835,51.5361530715068,4799165,4975834
REM15,Saint-Laurent,2018,9,855,10,465,435,92,104,20209,28835,51.61948640484,4799165,4975834
REM15,Saint-Laurent,2018,10,984,21,520,465,117,92,20209,28835,51.7028197381733,4799165,4975834
REM15,Saint-Laurent,2018,11,872,19,463,520,106,117,20209,28835,51.7861530715068,4799165,4975834
REM15,Saint-Laurent,2018,12,892,10,496,463,76,106,20209,28835,51.86948640484,4799165,4975834
REM15,Saint-Laurent,2019,1,986,12,516,496,79,76,20209,28835,51.9528197381733,4799165,4975834
REM15,Saint-Laurent,2019,2,831,8,454,516,73,79,20209,28835,52.0361530715068,4799165,4975834
REM15,Saint-Laurent,2019,3,887,13,479,454,120,73,20209,28835,52.11948640484,4799165,4975834
REM15,Saint-Laurent,2019,4,867,21,460,479,133,120,20209,28835,52.2028197381733,4799165,4975834
REM15,Saint-Laurent,2019,5,927,17,476,460,101,133,20209,28835,52.2861530715068,4799165,4975834
REM15,Saint-Laurent,2019,6,912,16,458,476,71,101,20209,28835,52.36948640484,4799165,4975834
REM15,Saint-Laurent,2019,7,1016,29,563,458,86,71,20209,28835,52.4528197381733,4799165,4975834
REM15,Saint-Laurent,2019,8,786,20,451,563,93,86,20209,28835,52.5361530715068,4799165,4975834
REM15,Saint-Laurent,2019,9,845,14,458,451,98,93,20209,28835,52.61948640484,4799165,4975834
REM15,Saint-Laurent,2019,10,1095,12,560,458,89,98,20209,28835,52.7028197381733,4799165,4975834
REM15,Saint-Laurent,2019,11,920,7,516,560,83,89,20209,28835,52.7861530715068,4799165,4975834
REM15,Saint-Laurent,2019,12,859,13,447,516,78,83,20209,28835,52.86948640484,4799165,4975834
REM15,Saint-Laurent,2020,1,943,10,490,447,85,78,20209,28835,52.9528197381733,4799165,4975834
REM15,Saint-Laurent,2020,2,1036,17,467,490,125,85,20209,28835,53.0361530715068,4799165,4975834
REM15,Saint-Laurent,2020,3,740,12,333,467,107,125,20209,28835,53.11948640484,4799165,4975834
REM15,Saint-Laurent,2020,4,371,16,116,333,69,107,20209,28835,53.2028197381733,4799165,4975834
REM15,Saint-Laurent,2020,5,505,26,168,116,60,69,20209,28835,53.2861530715068,4799165,4975834
REM15,Saint-Laurent,2020,6,578,28,204,168,99,60,20209,28835,53.36948640484,4799165,4975834
REM15,Saint-Laurent,2020,7,723,25,315,204,74,99,20209,28835,53.4528197381733,4799165,4975834
REM15,Saint-Laurent,2020,8,858,15,427,315,66,74,20209,28835,53.5361530715068,4799165,4975834
REM15,Saint-Laurent,2020,9,762,14,416,427,74,66,20209,28835,53.61948640484,4799165,4975834
REM15,Saint-Laurent,2020,10,829,8,399,416,82,74,20209,28835,53.7028197381733,4799165,4975834
REM15,Saint-Laurent,2020,11,739,11,398,399,84,82,20209,28835,53.7861530715068,4799165,4975834
REM15,Saint-Laurent,2020,12,661,12,373,398,82,84,20209,28835,53.86948640484,4799165,4975834
REM15,Saint-Laurent,2021,1,815,15,416,373,45,82,20209,28835,53.9528197381733,4799165,4975834
REM15,Saint-Laurent,2021,2,685,10,382,416,46,45,20209,28835,54.0361530715068,4799165,4975834
REM15,Saint-Laurent,2021,3,744,13,450,382,74,46,20209,28835,54.11948640484,4799165,4975834
REM15,Saint-Laurent,2021,4,720,18,378,450,78,74,20209,28835,54.2028197381733,4799165,4975834
REM15,Saint-Laurent,2021,5,780,17,464,378,78,78,20209,28835,54.2861530715068,4799165,4975834
REM15,Saint-Laurent,2021,6,859,28,446,464,95,78,20209,28835,54.36948640484,4799165,4975834
REM15,Saint-Laurent,2021,7,810,19,442,446,93,95,20209,28835,54.4528197381733,4799165,4975834
REM15,Saint-Laurent,2021,8,73,1,37,442,5,93,20209,28835,54.5361530715068,4799165,4975834
REM16,Montréal-Nord,2015,2,718,7,441,549,90,100,22299,36945,52.8474473200395,4656735,3163738
REM16,Montréal-Nord,2015,3,778,10,522,441,135,90,22299,36945,52.9307806533727,4656735,3163738
REM16,Montréal-Nord,2015,4,761,18,514,522,115,135,22299,36945,53.014113986706,4656735,3163738
REM16,Montréal-Nord,2015,5,784,29,526,514,95,115,22299,36945,53.0974473200395,4656735,3163738
REM16,Montréal-Nord,2015,6,758,22,496,526,85,95,22299,36945,53.1807806533727,4656735,3163738
REM16,Montréal-Nord,2015,7,809,27,503,496,107,85,22299,36945,53.264113986706,4656735,3163738
REM16,Montréal-Nord,2015,8,708,26,537,503,115,107,22299,36945,53.3474473200395,4656735,3163738
REM16,Montréal-Nord,2015,9,724,11,478,537,106,115,22299,36945,53.4307806533727,4656735,3163738
REM16,Montréal-Nord,2015,10,709,16,475,478,98,106,22299,36945,53.514113986706,4656735,3163738
REM16,Montréal-Nord,2015,11,641,13,448,475,158,98,22299,36945,53.5974473200395,4656735,3163738
REM16,Montréal-Nord,2015,12,712,15,452,448,146,158,22299,36945,53.6807806533727,4656735,3163738
REM16,Montréal-Nord,2016,1,675,4,461,452,128,146,22299,36945,53.764113986706,4656735,3163738
REM16,Montréal-Nord,2016,2,732,7,528,461,89,128,22299,36945,53.8474473200395,4656735,3163738
REM16,Montréal-Nord,2016,3,753,13,456,528,83,89,22299,36945,53.9307806533727,4656735,3163738
REM16,Montréal-Nord,2016,4,736,26,496,456,128,83,22299,36945,54.014113986706,4656735,3163738
REM16,Montréal-Nord,2016,5,760,28,553,496,122,128,22299,36945,54.0974473200395,4656735,3163738
REM16,Montréal-Nord,2016,6,805,17,514,553,100,122,22299,36945,54.1807806533727,4656735,3163738
REM16,Montréal-Nord,2016,7,737,13,496,514,103,100,22299,36945,54.264113986706,4656735,3163738
REM16,Montréal-Nord,2016,8,941,31,501,496,111,103,22299,36945,54.3474473200395,4656735,3163738
REM16,Montréal-Nord,2016,9,661,13,501,501,101,111,22299,36945,54.4307806533727,4656735,3163738
REM16,Montréal-Nord,2016,10,754,12,501,501,97,101,22299,36945,54.514113986706,4656735,3163738
REM16,Montréal-Nord,2016,11,665,7,467,501,107,97,22299,36945,54.5974473200395,4656735,3163738
REM16,Montréal-Nord,2016,12,717,8,476,467,88,107,22299,36945,54.6807806533727,4656735,3163738
REM16,Montréal-Nord,2017,1,724,6,537,476,123,88,22299,36945,54.764113986706,4656735,3163738
REM16,Montréal-Nord,2017,2,600,7,406,537,86,123,22299,36945,54.8474473200395,4656735,3163738
REM16,Montréal-Nord,2017,3,833,9,484,406,83,86,22299,36945,54.9307806533727,4656735,3163738
REM16,Montréal-Nord,2017,4,732,9,510,484,104,83,22299,36945,55.014113986706,4656735,3163738
REM16,Montréal-Nord,2017,5,791,31,521,510,82,104,22299,36945,55.0974473200395,4656735,3163738
REM16,Montréal-Nord,2017,6,920,26,543,521,92,82,22299,36945,55.1807806533727,4656735,3163738
REM16,Montréal-Nord,2017,7,773,15,507,543,105,92,22299,36945,55.264113986706,4656735,3163738
REM16,Montréal-Nord,2017,8,665,22,451,507,117,105,22299,36945,55.3474473200395,4656735,3163738
REM16,Montréal-Nord,2017,9,823,20,563,451,104,117,22299,36945,55.4307806533727,4656735,3163738
REM16,Montréal-Nord,2017,10,759,12,494,563,119,104,22299,36945,55.514113986706,4656735,3163738
REM16,Montréal-Nord,2017,11,668,12,444,494,107,119,22299,36945,55.5974473200395,4656735,3163738
REM16,Montréal-Nord,2017,12,828,13,514,444,111,107,22299,36945,55.6807806533727,4656735,3163738
REM16,Montréal-Nord,2018,1,957,17,569,514,87,111,22299,36945,55.764113986706,4656735,3163738
REM16,Montréal-Nord,2018,2,710,12,469,569,99,87,22299,36945,55.8474473200395,4656735,3163738
REM16,Montréal-Nord,2018,3,711,7,469,469,94,99,22299,36945,55.9307806533727,4656735,3163738
REM16,Montréal-Nord,2018,4,678,17,459,469,82,94,22299,36945,56.014113986706,4656735,3163738
REM16,Montréal-Nord,2018,5,704,29,464,459,103,82,22299,36945,56.0974473200395,4656735,3163738
REM16,Montréal-Nord,2018,6,733,29,509,464,98,103,22299,36945,56.1807806533727,4656735,3163738
REM16,Montréal-Nord,2018,7,721,34,493,509,99,98,22299,36945,56.264113986706,4656735,3163738
REM16,Montréal-Nord,2018,8,826,23,513,493,94,99,22299,36945,56.3474473200395,4656735,3163738
REM16,Montréal-Nord,2018,9,784,15,480,513,83,94,22299,36945,56.4307806533727,4656735,3163738
REM16,Montréal-Nord,2018,10,681,6,478,480,103,83,22299,36945,56.514113986706,4656735,3163738
REM16,Montréal-Nord,2018,11,819,7,491,478,92,103,22299,36945,56.5974473200395,4656735,3163738
REM16,Montréal-Nord,2018,12,746,8,477,491,60,92,22299,36945,56.6807806533727,4656735,3163738
REM16,Montréal-Nord,2019,1,763,7,495,477,71,60,22299,36945,56.764113986706,4656735,3163738
REM16,Montréal-Nord,2019,2,783,12,487,495,72,71,22299,36945,56.8474473200395,4656735,3163738
REM16,Montréal-Nord,2019,3,739,10,458,487,77,72,22299,36945,56.9307806533727,4656735,3163738
REM16,Montréal-Nord,2019,4,811,11,537,458,101,77,22299,36945,57.014113986706,4656735,3163738
REM16,Montréal-Nord,2019,5,697,16,434,537,82,101,22299,36945,57.0974473200395,4656735,3163738
REM16,Montréal-Nord,2019,6,733,17,522,434,92,82,22299,36945,57.1807806533727,4656735,3163738
REM16,Montréal-Nord,2019,7,803,26,512,522,92,92,22299,36945,57.264113986706,4656735,3163738
REM16,Montréal-Nord,2019,8,728,30,461,512,76,92,22299,36945,57.3474473200395,4656735,3163738
REM16,Montréal-Nord,2019,9,742,21,470,461,105,76,22299,36945,57.4307806533727,4656735,3163738
REM16,Montréal-Nord,2019,10,864,16,546,470,114,105,22299,36945,57.514113986706,4656735,3163738
REM16,Montréal-Nord,2019,11,862,16,515,546,93,114,22299,36945,57.5974473200395,4656735,3163738
REM16,Montréal-Nord,2019,12,821,9,506,515,94,93,22299,36945,57.6807806533727,4656735,3163738
REM16,Montréal-Nord,2020,1,713,8,455,506,106,94,22299,36945,57.764113986706,4656735,3163738
REM16,Montréal-Nord,2020,2,620,6,430,455,85,106,22299,36945,57.8474473200395,4656735,3163738
REM16,Montréal-Nord,2020,3,632,9,353,430,71,85,22299,36945,57.9307806533727,4656735,3163738
REM16,Montréal-Nord,2020,4,268,20,107,353,71,71,22299,36945,58.014113986706,4656735,3163738
REM16,Montréal-Nord,2020,5,498,43,162,107,61,71,22299,36945,58.0974473200395,4656735,3163738
REM16,Montréal-Nord,2020,6,441,23,183,162,77,61,22299,36945,58.1807806533727,4656735,3163738
REM16,Montréal-Nord,2020,7,556,17,274,183,61,77,22299,36945,58.264113986706,4656735,3163738
REM16,Montréal-Nord,2020,8,747,20,446,274,71,61,22299,36945,58.3474473200395,4656735,3163738
REM16,Montréal-Nord,2020,9,741,15,456,446,101,71,22299,36945,58.4307806533727,4656735,3163738
REM16,Montréal-Nord,2020,10,716,9,428,456,73,101,22299,36945,58.514113986706,4656735,3163738
REM16,Montréal-Nord,2020,11,610,8,405,428,86,73,22299,36945,58.5974473200395,4656735,3163738
REM16,Montréal-Nord,2020,12,615,5,401,405,79,86,22299,36945,58.6807806533727,4656735,3163738
